160701180244,0,17,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,-0.2000000000000000,0.0000000000000000,1.8000000000000000,1.0327514466576455,0.0282094791342893,3,5,0.0000000000411887,0.4340277777777726,0.0000000001338546,0.0000000000000000
160701180244,1,17,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,-0.1600000000000000,0.0000000000000000,1.8000000000000000,1.0327514467271472,0.0282094791759898,3,5,0.0000000000013370,0.4340277777777726,0.0000000000043431,0.0000000000000000
160701180244,2,17,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,-0.1200000000000000,0.0000000000000000,1.8000000000000000,1.0327514178026618,0.0282094618213129,3,5,0.0000000165869915,0.4340277777777727,0.0000000539043157,0.0000000000000000
160701180244,3,17,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,-0.0800000000000000,0.0000000000000000,1.8000000000000000,1.0327514455274303,0.0282094784561613,3,5,0.0000000006892669,0.4340277777777728,0.0000000022399348,0.0000000000000000
160701180244,4,17,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,-0.0400000000000000,0.0000000000000000,1.8000000000000000,1.0327514467244945,0.0282094791743989,3,5,0.0000000000028569,0.4340277777777727,0.0000000000092847,0.0000000000000000
160701180244,5,17,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,1.8000000000000000,1.0327514467294761,0.0282094791773879,3,5,0.0000000000000492,0.4340277777777727,0.0000000000000001,0.0000000000000000
160701180244,6,17,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,0.0400000000000000,0.0000000000000000,1.8000000000000000,1.0327514467239338,0.0282094791740626,3,5,0.0000000000031782,0.4340277777777727,0.0000000000103273,0.0000000000000000
160701180244,7,17,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,0.0800000000000000,0.0000000000000000,1.8000000000000000,1.0327514452420314,0.0282094782849205,3,5,0.0000000008529195,0.4340277777777727,0.0000000027718162,0.0000000000000000
160701180244,8,17,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,0.1200000000000000,0.0000000000000000,1.8000000000000000,1.0327514069344121,0.0282094553003764,3,5,0.0000000228189802,0.4340277777777726,0.0000000741554354,0.0000000000000000
160701180244,9,17,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,0.1600000000000000,0.0000000000000000,1.8000000000000000,1.0327514467240351,0.0282094791741225,3,5,0.0000000000031210,0.4340277777777727,0.0000000000101414,0.0000000000000000
160701180244,10,17,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,0.2000000000000000,0.0000000000000000,1.8000000000000000,1.0327514465228851,0.0282094790534333,3,5,0.0000000001184617,0.4340277777777727,0.0000000003849705,0.0000000000000000
160701192018,0,15,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,-0.2000000000000000,0.0000000000000000,1.8000000000000000,1.0797672453584559,0.0282094791342893,6,6,0.0000000000411887,0.4340277777777726,0.0000000001338522,0.0000000000000000
160701192018,1,15,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,-0.1600000000000000,0.0000000000000000,1.8000000000000000,1.0797672453584561,0.0282094791759898,6,6,0.0000000000013370,0.4340277777777727,0.0000000000043419,0.0000000000000000
160701192018,2,15,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,-0.1200000000000000,0.0000000000000000,1.8000000000000000,1.0797672453584501,0.0282094618213129,6,6,0.0000000165869918,0.4340277777777727,0.0000000539031785,0.0000000000000000
160701192018,3,15,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,-0.0800000000000000,0.0000000000000000,1.8000000000000000,1.0797672453584559,0.0282094784561613,6,6,0.0000000006892669,0.4340277777777727,0.0000000022399324,0.0000000000000000
160701192018,4,15,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,-0.0400000000000000,0.0000000000000000,1.8000000000000000,1.0797672453584561,0.0282094791743989,6,6,0.0000000000028569,0.4340277777777726,0.0000000000092826,0.0000000000000000
160701192018,5,15,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,1.8000000000000000,1.0797672453584559,0.0282094791773878,6,6,0.0000000000000487,0.4340277777777727,0.0000000000000003,0.0000000000000000
160701192018,6,15,9,0.0100000000000000,0.0050000000000000,0.1000000000000000,0.0400000000000000,0.0000000000000000,1.8000000000000000,1.0797672453584559,0.0282094791740626,6,6,0.0000000000031782,0.4340277777777727,0.0000000000103272,0.0000000000000000
