            160318110004                       0                       3                      11                       1                       1                       0                     0.1                     0.1                       0                  2.8082                       0             6.31556e-13                0.030516             1.87979e-05             4.70619e-06                0.100802                0.100536                       0                       0
            160318110040                       0                       3                      11                       1                       1                       0                     0.1                     0.1                    0.02                  2.7684             0.000106407             7.52605e-09               0.0303287             2.48092e-05             7.41324e-06                0.151703                0.101259             1.71104e-05             -0.00156516
            160318110004                       1                       3                      11                       1                       1                       0                   0.125                     0.1                       0                 2.78246                       0             1.04626e-10               0.0243671             1.87892e-05             4.70619e-06                 0.12624                0.125906                       0                       0
            160318110004                       2                       3                      11                       1                       1                       0                    0.15                     0.1                       0                 2.75435                       0             1.47002e-10               0.0202623             1.87793e-05             4.70619e-06                0.151817                0.151412                       0                       0
            160318121452                       0                       3                      11                       1                       1                       0                     0.1                     0.1                    0.02                  2.7684             0.000106409             3.72932e-09               0.0303287             2.48092e-05             7.41324e-06                0.151703                0.101259             1.71104e-05             -0.00156516
            160318121452                       0                       3                      11                       1                       1                       0                     0.1                     0.1                       0                  2.8082                       0             6.14508e-13                0.030516             1.87979e-05             4.70619e-06                0.100802                0.100536                       0                       0
            160318121452                       1                       3                      11                       1                       1                       0                   0.125                     0.1                       0                 2.78246                       0             1.04627e-10               0.0243671             1.87892e-05             4.70619e-06                 0.12624                0.125906                       0                       0
            160318121452                       2                       3                      11                       1                       1                       0                    0.15                     0.1                       0                 2.75435                       0             1.47006e-10               0.0202623             1.87793e-05             4.70619e-06                0.151817                0.151412                       0                       0
            160318125732                       0                       3                      11                       1                       1                       0                   0.125                   0.125                    0.02                 2.75241              0.00269563              3.8576e-09                0.024368             0.000158522             3.63961e-05                0.514034                0.203591              0.00012476              -0.0125014
            160318125732                       1                       3                      11                       1                       1                       0                   0.125                   0.125                    0.04                 2.71215              0.00298284             4.23542e-08               0.0243976             0.000220089             6.92786e-05                0.616762                0.288407             0.000169345              -0.0150148
            160318125732                       2                       3                      11                       1                       1                       0                   0.125                   0.125                    0.06                 2.67162              0.00289508             5.69538e-09               0.0244202             0.000304458             0.000101091                0.662587                0.351268              0.00016923              -0.0159778
            160318125732                       0                       3                      11                       1                       1                       0                     0.1                     0.1                    0.02                  2.7684             0.000106399             2.05315e-08               0.0303287             2.48092e-05             7.41324e-06                0.151703                0.101259             1.71104e-05             -0.00156516
            160318125732                       3                       3                      11                       1                       1                       0                   0.125                   0.125                    0.08                 2.63086              0.00262091             2.90495e-09               0.0244386             0.000383013             0.000132069                0.745529                0.403172             0.000220304              -0.0161704
            160318125732                       4                       3                      11                       1                       1                       0                   0.125                   0.125                     0.1                 2.58988              0.00222636             6.64903e-09                0.024454             0.000457846             0.000162487                0.817118                0.448351             0.000275511              -0.0158656
            160318125732                       5                       3                      11                       1                       1                       0                   0.125                   0.125                    0.12                 2.54871              0.00174365             1.66453e-08               0.0244673             0.000530064             0.000192573                0.881136                0.488821             0.000330937              -0.0151964
            160318125732                       6                       3                      11                       1                       1                       0                   0.125                   0.125                    0.14                 2.50734              0.00119126             7.50543e-08               0.0244791             0.000600351             0.000222493                0.939245                0.525797             0.000386611              -0.0142392
            160318145909                       0                       0                      11                       1                       1                       0                   0.125                   0.125                    0.02                 1.97023               0.0325104             5.70477e-09               0.0242807             9.27651e-06             4.66884e-06                0.125883                0.125169             0.000108944             -0.00305606
            160318145909                       1                       0                      11                       1                       1                       0                   0.125                   0.125                    0.04                  1.9369               0.0619571             8.63018e-11               0.0241247             9.15041e-06             4.64916e-06                0.126225                0.124785             0.000198706             -0.00304424
            160318145909                       2                       0                      11                       1                       1                       0                   0.125                   0.125                    0.06                 1.90354               0.0914153             8.30638e-11                0.023969             9.02517e-06             4.63891e-06                0.126575                0.124394             0.000288286             -0.00303251
            160318145909                       3                       0                      11                       1                       1                       0                   0.125                   0.125                    0.08                 1.87017                0.120891             7.98053e-11               0.0238137             8.90079e-06             4.63567e-06                0.126934                0.123995             0.000377861             -0.00302088
            160318145909                       4                       0                      11                       1                       1                       0                   0.125                   0.125                     0.1                 1.83678                0.150391             7.65151e-11               0.0236586             8.77725e-06             4.63835e-06                0.127304                0.123589             0.000467615             -0.00300934
            160318145909                       5                       0                      11                       1                       1                       0                   0.125                   0.125                    0.12                 1.80338                0.179922             7.31928e-11               0.0235037             8.65453e-06             4.64622e-06                0.127686                0.123175             0.000557735             -0.00299791
            160318145909                       6                       0                      11                       1                       1                       0                   0.125                   0.125                    0.14                 1.76999                 0.20949             6.98265e-11               0.0233492             8.53262e-06             4.65877e-06                0.128079                0.122753             0.000648418              -0.0029866
            160318145909                       7                       0                      11                       1                       1                       0                   0.125                   0.125                    0.16                 1.73659                0.239101             6.64102e-11               0.0231948              8.4115e-06             4.67555e-06                0.128485                0.122322             0.000739866              -0.0029754
            160318145909                       8                       0                      11                       1                       1                       0                   0.125                   0.125                    0.18                 1.70319                0.268763             6.29364e-11               0.0230407             8.29115e-06             4.69618e-06                0.128905                0.121882             0.000832293             -0.00296432
            160318145909                       9                       0                      11                       1                       1                       0                   0.125                   0.125                     0.2                 1.66981                0.298483             5.93986e-11               0.0228868             8.17156e-06             4.72028e-06                 0.12934                0.121432             0.000925925             -0.00295337
            160318145909                      10                       0                      11                       1                       1                       0                   0.125                   0.125                    0.22                 1.63644                0.328267             5.57912e-11               0.0227331              8.0527e-06             4.74749e-06                 0.12979                0.120972                0.001021             -0.00294256
            160318145909                      11                       0                      11                       1                       1                       0                   0.125                   0.125                    0.24                 1.60309                0.358123             5.21103e-11               0.0225796             8.82523e-06             4.77748e-06                0.130255                0.120502              0.00111778             -0.00293188
            160318145909                      12                       0                      11                       1                       1                       0                   0.125                   0.125                    0.26                 1.56976                0.388057             4.83514e-11               0.0224262             9.86869e-06              4.8099e-06                0.130738                0.120021              0.00121654             -0.00292135
            160318145909                      13                       0                      11                       1                       1                       0                   0.125                   0.125                    0.28                 1.53646                0.418077             4.45104e-11               0.0222731             1.09174e-05             4.84441e-06                0.131237                0.119529              0.00131759             -0.00291096
            160318155256                       0                       3                      11                       1                       1                       0                   0.125                   0.125                    0.02                 2.75241              0.00269563             3.96309e-09                0.024368             0.000158525             3.63956e-05                0.514034                0.203591             0.000124763              -0.0125014
            160318160930                       0                       3                      10                       1                       1                       0                     0.1                     0.1                       1                    0.02                  2.8125              0.00119814             2.85933e-08               0.0607037             0.000119322             3.41533e-05                0.167058                0.101315             8.70158e-05             -0.00814551
            160318160930                       1                       3                      10                       1                       1                       0                     0.1                     0.1                       1                    0.04                 2.77256             0.000989411             4.15056e-08               0.0603924             0.000251091             7.19802e-05                0.243016                0.112027             0.000158491             -0.00986471
            160318160930                       2                       3                      10                       1                       1                       0                     0.1                     0.1                       1                    0.06                  2.7325              0.00113961              2.2904e-08               0.0601776             0.000457356             0.000126102                0.333021                0.157518             0.000256781              -0.0132027
            160318160930                       3                       3                      10                       1                       1                       0                     0.1                     0.1                       1                    0.08                 2.69227              0.00130638             3.12616e-08               0.0600572             0.000723329             0.000209725                0.423902                0.210728             0.000373738               -0.016624
            160318160930                       4                       3                      10                       1                       1                       0                     0.1                     0.1                       1                     0.1                 2.65186              0.00128204             1.85913e-08                0.059995              0.00101627             0.000313402                0.506783                0.261401             0.000499077              -0.0191925
            160318160930                       5                       3                      10                       1                       1                       0                     0.1                     0.1                       1                    0.12                 2.61127              0.00103931             5.00435e-09               0.0599625              0.00131679               0.0004267                0.580472                 0.30727             0.000627846              -0.0207812
            160323091522                       0                       4                       8                       1                       1                       0                    0.15                    0.15                       1                    0.02                 3.08556               0.0442153             2.09864e-10                0.163778             0.000593436             0.000301911                0.151817                0.148907              0.00167797              -0.0245374
            160323092117                       0                       4                       8                       1                       1                       0                    0.15                    0.15                       1                    0.02                 3.08556               0.0442153             4.63786e-15                0.163778             0.000593436             0.000301911                0.151817                0.148907              0.00167797              -0.0245374
            160323092117                       1                       4                       8                       1                       1                       0                    0.14                    0.15                       1                    0.02                 3.09945               0.0422293             9.52977e-14                0.175799             0.000593527             0.000302082                0.145666                0.138814              0.00169835               -0.025553
            160323092117                       2                       4                       8                       1                       1                       0                    0.13                    0.15                       1                    0.02                 3.11682               0.0403008             1.77708e-13                0.189742             0.000593622             0.000302261                0.140216                0.128693              0.00171475              -0.0265475
            160323092117                       3                       4                       8                       1                       1                       0                    0.12                    0.15                       1                    0.02                 3.13889               0.0384269              3.3952e-13                0.206119             0.000593721             0.000302447                0.133832                 0.11854              0.00172763              -0.0275254
            160323092117                       4                       4                       8                       1                       1                       0                    0.11                    0.15                       1                    0.02                 3.16741               0.0366067             6.17004e-13                0.225638             0.000593827             0.000302638                0.126547                0.108349              0.00173745              -0.0284918
            160323092117                       5                       4                       8                       1                       1                       0                     0.1                    0.15                       1                    0.02                 3.20506               0.0348416             1.06592e-12                0.249321             0.000593942             0.000302833                0.118386               0.0981126              0.00174469              -0.0294523
            160323094017                       0                       6                       8                       1                       1                       0                    0.15                    0.15                       1                    0.02                 3.46981               0.0441652             2.61405e-11                0.164343             0.000593871             0.000301923                0.151304                0.148398              0.00167963              -0.0245981
            160323094017                       1                       6                       8                       1                       1                       0                    0.14                    0.15                       1                    0.02                 3.52251               0.0421958             6.67097e-14                0.176463             0.000594326             0.000302093                0.145492                0.138293               0.0017008              -0.0256187
            160323094017                       2                       6                       8                       1                       1                       0                    0.13                    0.15                       1                    0.02                 3.58531               0.0402866             2.10774e-13                0.190528             0.000594309             0.000302265                0.140027                0.128163              0.00171783              -0.0266213
            160323094017                       3                       6                       8                       1                       1                       0                    0.12                    0.15                       1                    0.02                 3.66149               0.0384354             1.06672e-12                0.207108             0.000593168             0.000302432                0.133596                0.117973              0.00173059              -0.0276088
            160323094017                       4                       6                       8                       1                       1                       0                    0.11                    0.15                       1                    0.02                 3.75625                0.036645             3.50257e-12                0.227063             0.000591028             0.000302596                0.126148                0.107668              0.00173942              -0.0285816
            160323094017                       5                       6                       8                       1                       1                       0                     0.1                    0.15                       1                    0.02                 3.87752                0.034926             5.00352e-12                0.251596             0.000590249             0.000302779                0.117661               0.0972229              0.00174643              -0.0295391
            160323095618                       0                       6                       8                       1                       1                       0                    0.15                    0.15                       1                    0.02                 3.46981               0.0441652             5.15601e-15                0.164343             0.000593871             0.000301923                0.151304                0.148398              0.00167963              -0.0245981
            160323095637                       0                       4                       8                       1                       1                       0                    0.15                    0.15                       1                    0.02                 3.08556               0.0442153             5.79351e-15                0.163778             0.000593436             0.000301911                0.151817                0.148907              0.00167797              -0.0245374
            160323100828                       0                       0                       8                       1                       1                       0                    0.15                    0.15                       1                    0.02                 2.04599               0.0521763             1.16817e-09                0.159987             0.000593443             0.000300235                 0.15543                0.152044              0.00186647              -0.0242353
            160323101550                       0                       0                       8                       1                       1                       0                    0.15                    0.15                       1                    0.02                 2.04599               0.0521763             4.22231e-15                0.159987             0.000593443             0.000300235                 0.15543                0.152044              0.00186647              -0.0242353
            160323101716                       0                       0                       8                       1                       1                       0                    0.15                    0.15                       1                    0.02                 2.04599               0.0521763             3.38532e-15                0.159987             0.000593443             0.000300235                 0.15543                0.152044              0.00186647              -0.0242353
            160323101716                       1                       0                       8                       1                       1                       0                    0.14                    0.15                       1                    0.02                 1.97155                0.049547             1.00509e-12                0.171095             0.000593463             0.000300548                 0.15189                0.142294               0.0019194              -0.0259211
            160323102057                       0                       0                       8                       1                       1                       0                    0.15                    0.15                       1                       0                 2.07914                       0             3.66241e-09                0.161018              0.00120474             0.000301189                0.155557                0.152422                       0                       0
            160323102119                       0                       2                       8                       1                       1                       0                    0.15                    0.15                       1                       0                 2.90739                       0              7.9931e-08                0.163212              0.00120498             0.000301189                0.153451                0.150373                       0                       0
            160323102139                       0                       2                       8                       1                       1                       0                    0.15                    0.15                       1                       0                 2.90739                       0             1.03609e-13                0.163212                0.001205             0.000301189                0.153452                0.150374                       0                       0
