170503113247,0,14,1,0,0,0,0,10,1.0000000000000000,1.0000000000000000,1.0000000000000000,0.0300000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.2000000000000000,1.4314417504074530,1.4358104164522372,0.2820947917738781,0.2820947917738781,0.9980468750000000,0.0004521792770406,0.0651041666666667,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0267745171010494,-0.0000000000017437,-0.0000000000011001,-0.0000000000000084,0.0380343386415839,0.0380343386418934,0.0504860505167705,0.0504860505171740,0.0000000000000000
170503191743,0,15,1,0,0,0,0,12,1.0000000000000000,0.5000000000000000,0.6600000000000000,0.0300000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.2000000000000000,2.4184670806355260,1.4659848482751787,0.4505130970668155,0.0813852226144440,1.5145153678400831,0.0003047650465372,0.0255723261053394,0.0000413552694607,0.1699927298498707,0.0000000000000000,-0.0991431727698520,-0.0000000012649330,-0.0000000000902545,-0.0000000000049101,-0.0000000000020085,0.0008931147397762,0.0093388776061371,0.0095785428455256,0.0000000000000000
170503225126,0,15,1,0,0,0,0,12,1.0000000000000000,8.1999999999999993,0.4000000000000000,0.0300000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.2000000000000000,0.9610172484761654,0.3844068993996683,0.8077965503001179,0.8077965503001179,2.4987792968750000,0.0001710422569238,0.0406901041666667,0.0000000000000000,0.0000000000000000,0.0000000000000000,-7.3579726923057640,-7.3579726923050650,-7.3579726923027238,-7.3579726923003737,-7.3238664341671829,-7.3238664341662112,-7.3238664341643025,-7.3238664341626940,0.0000000000000000
170503225128,0,15,1,0,0,0,0,12,1.0000000000000000,9.0999999999999996,0.4000000000000000,0.0300000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.2000000000000000,0.7451351638279191,0.2980540654084006,0.8509729672957442,0.8509729672957442,2.4987792968750000,0.0001688464972492,0.0406901041666667,0.0000000000000000,0.0000000000000000,0.0000000000000000,-8.4704936466217333,-8.4704936466212839,-8.4704936466186993,-8.4704936466171414,-8.4013481659535927,-8.4013481659496954,-8.4013481659494502,-8.4013481659492903,0.0000000000000000
170503225130,0,15,1,0,0,0,0,12,1.0000000000000000,10.0000000000000000,0.4000000000000000,0.0300000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.2000000000000000,0.5396897098312259,0.2158758838471869,0.8920620580763856,0.8920620580763856,2.4987792968750000,0.0001667331872574,0.0406901041666667,0.0000000000000000,0.0000000000000000,0.0000000000000000,-9.5830357991560557,-9.5830357991546133,-9.5830357991530608,-9.5830357991528636,-9.4797004361460040,-9.4797004361452899,-9.4797004361439221,-9.4797004361423127,0.0000000000000000
170503225126,1,15,1,0,0,0,0,12,1.0000000000000000,8.1999999999999993,0.5000000000000000,0.0300000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.2000000000000000,0.7688137987696502,0.3844068993996653,0.8077965503001179,0.8077965503001179,1.9990234375000000,0.0002007593481250,0.0325520833333333,0.0000000000000000,0.0000000000000000,0.0000000000000000,-5.9236370250106232,-5.9236370250100094,-5.9236370250093637,-5.9236370250066628,-5.8243818279675725,-5.8243818279656852,-5.8243818279656434,-5.8243818279650883,0.0000000000000000
170503225128,1,15,1,0,0,0,0,12,1.0000000000000000,9.0999999999999996,0.5000000000000000,0.0300000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.2000000000000000,0.5961081310043581,0.2980540654086510,0.8509729672957442,0.8509729672957442,1.9990234375000000,0.0001972342533587,0.0325520833333333,0.0000000000000000,0.0000000000000000,0.0000000000000000,-6.8113808933664801,-6.8113808933661151,-6.8113808933654223,-6.8113808933650581,-6.7198915767745673,-6.7198915767713290,-6.7198915767682541,-6.7198915767664200,0.0000000000000000
170503225130,1,15,1,0,0,0,0,12,1.0000000000000000,10.0000000000000000,0.5000000000000000,0.0300000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.2000000000000000,0.4317517679568281,0.2158758838470715,0.8920620580763856,0.8920620580763856,1.9990234375000000,0.0001938885568386,0.0325520833333333,0.0000000000000000,0.0000000000000000,0.0000000000000000,-7.6991417202955708,-7.6991417202954588,-7.6991417202938237,-7.6991417202922587,-7.6281432102583953,-7.6281432102579307,-7.6281432102567770,-7.6281432102554136,0.0000000000000000
170503225110,0,15,1,0,0,0,0,12,1.0000000000000000,1.0000000000000000,0.4000000000000000,0.0300000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.2000000000000000,3.5895260411321788,1.4358104164522709,0.2820947917738781,0.2820947917738781,2.4987792968750000,0.0001923675178820,0.0406901041666667,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0173091196407395,-0.0090736332575193,-0.0090736332558555,-0.0000000000027836,-0.0000000000026576,-0.0000000000009372,0.0054845037588173,0.0054845037602388,0.0000000000000000
170503225112,0,15,1,0,0,0,0,12,1.0000000000000000,1.8999999999999999,0.4000000000000000,0.0300000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.2000000000000000,3.0557958187955396,1.2223183274956626,0.3888408362521876,0.3888408362521876,2.4987792968750000,0.0001892595915638,0.0406901041666667,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.2040471446767929,-0.2040471446742489,-0.2040466049303279,-0.2040466049280060,-0.1972801102581317,-0.1972801102566843,-0.1972787896059584,-0.1972787896048554,0.0000000000000000
