160715000437,38,15,11,10,0.0100000000000000,0,0.0099000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,1.8000000000000000,1.0288666292285025,0.0059433952240414,0.0037641626176016,5.0423714322355515,0.1096029741863091,0.0000000000062466,0.0000106005366735,0.0000000000000000,0.0000000000000000,0.0000000000131164,0.0445485463064874,0.2564249093252194,
160716100843,1,2,10,11,0.5036400000000000,0,0.0324167000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,0.7000000000000000,2.2847374983115367,0.0001803385871581,0.0003335945013498,0.0052825433851823,0.0430379068189116,0.0000304385846010,0.3555191287303158,0.0000000000000000,0.0000000000000000,0.0023561657424829,0.2905990330009521,0.9379822151411192,
160716102209,0,4,11,11,0.5036400000000000,0,0.0365556000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,0.7000000000000000,2.3149022237899426,0.0046175675920222,0.0084279495842420,1.0171571455568358,0.0405787706797185,0.0021519351430297,19.4339442831288025,0.0000000000000000,0.0000000000000000,0.0603262959829051,0.1493481083678909,0.4335058921360685,
160717120006,1,10,11,11,0.0120000000000000,0,0.0030000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,1.8000000000000000,1.5007768514125073,0.1063161813592968,0.1541386953293983,0.4674556624133828,0.2445186216188403,0.0215435910576785,4.7438292143045508,0.0000000000000000,0.0000000000000000,0.3725917414648367,0.2113951913633732,0.1894658057619640,
160717185027,1,19,11,11,0.0110000000000000,0,0.0050000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,1.8000000000000000,3.2344830638592144,0.3326351510077027,1.6578701982051569,8.8382536931320015,0.2643874095960003,24.3895831622924391,123.3168368560477290,0.0000000000000000,0.0000000000000000,0.8786010774267311,0.2465416104379266,0.0761007409049899,
160719162157,0,1,9,11,1.0000000000000000,0,0.0100000000000000,0.1000000000000000,0.0000000000000005,0.0000000000000000,1.0000000000000000,2.5348138584212516,0.2408427640757929,1.1502252629398171,0.0943078327816058,0.3067960372569579,0.0000141185936352,3.9445470710459309,0.0000000000000000,0.0000000000000000,0.0000000000000958,0.4807950766592798,0.3274789959365017,
160719202304,0,1,9,11,1.0000000000000000,0,0.0100000000000000,0.1000000000000000,0.0000000000000005,0.0000000000000000,1.0000000000000000,2.5348138584212516,0.2408427640757929,1.1502252629398171,0.0943078327816058,0.3067960372569579,0.0000141185936352,3.9445470710459309,0.0000000000000000,0.0000000000000000,0.0000000000000958,0.4807950766592798,0.3274789959365017,
160720113500,0,1,12,11,0.0100000000000000,0,0.0030000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,1.5800000000000001,4.9386397450928214,8.2610365941891875,108.8855257359661692,3.8114443649182870,0.2062837059917109,142.3792885743727368,0.6328131731078849,0.0000000000000000,0.0000000000000000,0.9994617697926395,0.0474021551838200,0.2982271150989634,
160720131658,0,1,12,11,0.0100000000000000,0,0.0050000000000000,0.1000000000000000,0.0000000000000000,0.0000000000000000,1.6000000000000001,4.5399656047062518,8.3734099906076906,110.2103971390953205,1.8811495020676376,0.1221969597811307,127.8507960254825946,0.8013852753081163,0.0000000000000000,0.0000000000000000,0.9994495424543344,0.0468580057353656,0.3040628812870976,
160721150140,0,2,9,11,1.0000000000000000,0,0.0009000000000000,0.1000000000000000,0.0000000000000005,0.0000000000000000,0.0200000000000000,0.6514171994738822,0.1305118195559971,0.1305123966921772,1.1644427661230772,0.5293861373648712,0.0000145362879155,2.2860546447291372,0.0000000000000000,0.0000000000000000,0.0000557131752255,5.9254421270129827,5.9254390471064697,
