160128165243,0,0,8,1,0,0.1,1,,0,2.71753,,5.90522,-2.77511,,,,4.37e-10,,,,,,,
160128165301,0,0,8,1,0,0.1,1,,0,2.71753,,5.90522,-2.77511,,,,4.37e-10,,,,,,,
160128165428,0,0,10,1,0,0.1,1,,0,2.85302,,6.17749,-3.03679,,,,4.431e-13,,,,,,,
160128165748,0,0,10,1,0,0.1,1,,0.02,2.81367,,6.13803,-2.99794,,,,3.521e-10,,,,,,,
160128165748,1,0,10,1,0,0.1,1,,0.04,2.77427,,6.09867,-2.95907,,,,1.791e-09,,,,,,,
160128165748,2,0,10,1,0,0.1,1,,0.06,2.73483,,6.05941,-2.92019,,,,1.859e-09,,,,,,,
160128165748,3,0,10,1,0,0.1,1,,0.08,2.69534,,6.02025,-2.8813,,,,1.895e-09,,,,,,,
160128165748,4,0,10,1,0,0.1,1,,0.1,2.65582,,5.98117,-2.84241,,,,1.941e-09,,,,,,,
160128165748,5,0,10,1,0,0.1,1,,0.12,2.61627,,5.94218,-2.80351,,,,1.986e-09,,,,,,,
160128165748,6,0,10,1,0,0.1,1,,0.14,2.57669,,5.90328,-2.76463,,,,2.035e-09,,,,,,,
160128165748,7,0,10,1,0,0.1,1,,0.16,2.53708,,5.86446,-2.72575,,,,2.082e-09,,,,,,,
160128165748,8,0,10,1,0,0.1,1,,0.18,2.49746,,5.82571,-2.68688,,,,2.134e-09,,,,,,,
160128165748,9,0,10,1,0,0.1,1,,0.2,2.45781,,5.78705,-2.64803,,,,2.189e-09,,,,,,,
160128170644,0,0,10,1,0,0.1,1,,0.02,2.81367,,6.13803,-2.99794,,,,3.521e-10,,,,,,,
160128170644,1,0,10,1,0,0.1,1,,0.04,2.77427,,6.09867,-2.95907,,,,1.791e-09,,,,,,,
160128170644,2,0,10,1,0,0.1,1,,0.06,2.73483,,6.05941,-2.92019,,,,1.859e-09,,,,,,,
160128170644,3,0,10,1,0,0.1,1,,0.08,2.69534,,6.02025,-2.8813,,,,1.895e-09,,,,,,,
160128170644,4,0,10,1,0,0.1,1,,0.1,2.65582,,5.98117,-2.84241,,,,1.941e-09,,,,,,,
160128170950,0,0,10,1,0,0.15,1,,0.02,2.84452,,6.18607,-3.04507,,,,2.788e-09,,,,,,,
160128170644,5,0,10,1,0,0.1,1,,0.12,2.61627,,5.94218,-2.80351,,,,1.986e-09,,,,,,,
160128170950,1,0,10,1,0,0.15,1,,0.04,2.80483,,6.14627,-3.00551,,,,1.201e-09,,,,,,,
160128170644,6,0,10,1,0,0.1,1,,0.14,2.57669,,5.90328,-2.76463,,,,2.035e-09,,,,,,,
160128170950,2,0,10,1,0,0.15,1,,0.06,2.76511,,6.10653,-2.96594,,,,1.23e-09,,,,,,,
160128170644,7,0,10,1,0,0.1,1,,0.16,2.53708,,5.86446,-2.72575,,,,2.082e-09,,,,,,,
160128170950,3,0,10,1,0,0.15,1,,0.08,2.72537,,6.06686,-2.92637,,,,1.266e-09,,,,,,,
160128170644,8,0,10,1,0,0.1,1,,0.18,2.49746,,5.82571,-2.68688,,,,2.134e-09,,,,,,,
160128170950,4,0,10,1,0,0.15,1,,0.1,2.6856,,6.02724,-2.8868,,,,1.294e-09,,,,,,,
160128170644,9,0,10,1,0,0.1,1,,0.2,2.45781,,5.78705,-2.64803,,,,2.189e-09,,,,,,,
160128170950,5,0,10,1,0,0.15,1,,0.12,2.64581,,5.98767,-2.84723,,,,1.326e-09,,,,,,,
160128170644,10,0,10,1,0,0.1,1,,0.22,2.41815,,5.74846,-2.6092,,,,2.248e-09,,,,,,,
160128170950,6,0,10,1,0,0.15,1,,0.14,2.60601,,5.94815,-2.80767,,,,1.359e-09,,,,,,,
160128170644,11,0,10,1,0,0.1,1,,0.24,2.37848,,5.70995,-2.57039,,,,2.31e-09,,,,,,,
160128170950,7,0,10,1,0,0.15,1,,0.16,2.56619,,5.90868,-2.76812,,,,1.394e-09,,,,,,,
160128170644,12,0,10,1,0,0.1,1,,0.26,2.33881,,5.67152,-2.53161,,,,2.376e-09,,,,,,,
160128170950,8,0,10,1,0,0.15,1,,0.18,2.52637,,5.86925,-2.72859,,,,1.429e-09,,,,,,,
160128170644,13,0,10,1,0,0.1,1,,0.28,2.29913,,5.63315,-2.49287,,,,2.447e-09,,,,,,,
160128170950,9,0,10,1,0,0.15,1,,0.2,2.48654,,5.82986,-2.68907,,,,1.468e-09,,,,,,,
160128170644,14,0,10,1,0,0.1,1,,0.3,2.25945,,5.59486,-2.45416,,,,2.523e-09,,,,,,,
160128170950,10,0,10,1,0,0.15,1,,0.22,2.44672,,5.79051,-2.64958,,,,1.508e-09,,,,,,,
160128170644,15,0,10,1,0,0.1,1,,0.32,2.21977,,5.55664,-2.41549,,,,2.604e-09,,,,,,,
160128170950,11,0,10,1,0,0.15,1,,0.24,2.4069,,5.75119,-2.61012,,,,1.55e-09,,,,,,,
160128170644,16,0,10,1,0,0.1,1,,0.34,2.1801,,5.51849,-2.37686,,,,2.69e-09,,,,,,,
160128170950,12,0,10,1,0,0.15,1,,0.26,2.36708,,5.7119,-2.57069,,,,1.594e-09,,,,,,,
160128170644,17,0,10,1,0,0.1,1,,0.36,2.14045,,5.48042,-2.33829,,,,2.781e-09,,,,,,,
160128170950,13,0,10,1,0,0.15,1,,0.28,2.32728,,5.67264,-2.53129,,,,1.641e-09,,,,,,,
160128170644,18,0,10,1,0,0.1,1,,0.38,2.1008,,5.44242,-2.29977,,,,2.88e-09,,,,,,,
